<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
СевСт-ао;W;20131007;000000;279.9;289.9;276;286.5;5612080;0
СевСт-ао;W;20131014;000000;285;301.9;283;293.5;7496040;0
СевСт-ао;W;20131021;000000;295.5;301;280.5;281.9;5895700;0
СевСт-ао;W;20131028;000000;287.3;287.3;278.1;281.5;4516610;0
СевСт-ао;W;20131104;000000;283.2;293.8;281.2;286.1;6219480;0
СевСт-ао;W;20131111;000000;288;289.1;262.3;280.4;7689150;0
СевСт-ао;W;20131118;000000;282.5;310;280.7;304;13264420;0
СевСт-ао;W;20131125;000000;305.6;311.7;294.6;301.9;7561830;0
СевСт-ао;W;20131202;000000;300.5;305.6;294.7;301.7;7443900;0
СевСт-ао;W;20131209;000000;303.1;304.6;295.7;297;4733150;0
СевСт-ао;W;20131216;000000;296.2;321;295.2;315;7992850;0
СевСт-ао;W;20131223;000000;316.1;318.5;313;315;3002930;0
СевСт-ао;W;20131230;000000;314.9;320.8;314.2;319.5;883330;0
СевСт-ао;W;20140106;000000;316;317.2;301.4;305.9;4466290;0
СевСт-ао;W;20140113;000000;306;313.9;303.5;306.1;5864170;0
СевСт-ао;W;20140120;000000;306;312.9;301.9;302.8;5863750;0
СевСт-ао;W;20140127;000000;298.1;303.4;280.4;283.5;11237540;0
СевСт-ао;W;20140203;000000;285.1;299;270.5;295.7;10879770;0
СевСт-ао;W;20140210;000000;296.8;298.1;288.5;296.8;5731650;0
СевСт-ао;W;20140217;000000;298.9;304.7;287;294.9;6419360;0
СевСт-ао;W;20140224;000000;296;302.7;284.5;297.7;7821570;0
СевСт-ао;W;20140303;000000;287.8;289;265.4;280.6;11563800;0
СевСт-ао;W;20140310;000000;275;276.6;210.4;228.2;10561830;0
СевСт-ао;W;20140317;000000;229;264;228.6;251.4;13679830;0
СевСт-ао;W;20140324;000000;250.4;263.9;242.1;261.8;11100090;0
СевСт-ао;W;20140331;000000;260.6;269.1;252.2;266.3;8945000;0
СевСт-ао;W;20140407;000000;262.1;287.9;257.5;280.2;9503530;0
СевСт-ао;W;20140414;000000;277.1;279.3;252;267;9714770;0
СевСт-ао;W;20140421;000000;266.9;268;244.3;245.6;6706190;0
СевСт-ао;W;20140428;000000;244;265.8;239.4;246.2;6760420;0
СевСт-ао;W;20140505;000000;245;281.5;244.2;279;6930360;0
СевСт-ао;W;20140512;000000;280;308.1;276.9;306.4;13162750;0
СевСт-ао;W;20140519;000000;306.3;319;305;310.5;11290320;0
СевСт-ао;W;20140526;000000;310;315.7;294.5;294.5;7217630;0
СевСт-ао;W;20140602;000000;294.9;299.9;285;294.5;8815810;0
СевСт-ао;W;20140609;000000;297;305;290;292.5;3594120;0
СевСт-ао;W;20140616;000000;290.1;298;282.7;286.2;8774430;0
СевСт-ао;W;20140623;000000;287;293.3;276.8;280.6;6281340;0
СевСт-ао;W;20140630;000000;281.2;290.9;276.2;283.4;6188900;0
СевСт-ао;W;20140707;000000;283.4;297.5;282.9;290.9;9013590;0
СевСт-ао;W;20140714;000000;291.2;305;289.4;302;9839590;0
СевСт-ао;W;20140721;000000;304;317;303;310.1;11374150;0
СевСт-ао;W;20140728;000000;307.6;347.9;304.6;344.9;13323620;0
СевСт-ао;W;20140804;000000;348.9;349.6;325.5;334.1;10137590;0
СевСт-ао;W;20140811;000000;342;345;332.6;340;7928770;0
СевСт-ао;W;20140818;000000;341.2;370.2;338.5;360.5;8103350;0
СевСт-ао;W;20140825;000000;359.3;367.2;351.2;359.5;5958040;0
СевСт-ао;W;20140901;000000;362.2;374.2;354.6;369;6038770;0
СевСт-ао;W;20140908;000000;366.3;370.9;360.1;366.7;4705380;0
СевСт-ао;W;20140915;000000;366;386;358.4;383.7;6115460;0
СевСт-ао;W;20140922;000000;380.1;390.7;376.4;390.7;5374120;0
СевСт-ао;W;20140929;000000;390.9;398.95;380.65;380.65;6735350;0
СевСт-ао;W;20141006;000000;382.7;400;378.5;400;8841890;0
СевСт-ао;W;20141013;000000;400.1;416.55;400.1;410.15;7742610;0
СевСт-ао;W;20141020;000000;408.1;433.9;408.1;424;9023720;0
СевСт-ао;W;20141027;000000;426;457.1;425.3;457.1;8217770;0
СевСт-ао;W;20141103;000000;455.9;514.6;455.1;508.05;9587440;0
СевСт-ао;W;20141110;000000;510;514;481.6;496;12463110;0
СевСт-ао;W;20141117;000000;495.35;525;491.25;525;10104040;0
СевСт-ао;W;20141124;000000;480;482;431.6;454.75;10104060;0
СевСт-ао;W;20141201;000000;452;502.45;451.15;471.5;10983500;0
СевСт-ао;W;20141208;000000;471.75;524.45;456.95;511;9545840;0
СевСт-ао;W;20141215;000000;512.7;568;485;490.2;13009500;0
СевСт-ао;W;20141222;000000;494.35;502.25;455.25;483.45;3452220;0
СевСт-ао;W;20141229;000000;483.25;509;480;501.9;1501130;0
СевСт-ао;W;20150105;000000;500.15;565.95;499.3;548.55;3584390;0
СевСт-ао;W;20150112;000000;551.55;598.8;547.3;587.9;5446400;0
СевСт-ао;W;20150119;000000;588.35;611;578.15;587;4959350;0
СевСт-ао;W;20150126;000000;587.1;656.4;580;642.35;6761410;0
СевСт-ао;W;20150202;000000;640;705;626.05;701.2;6346280;0
СевСт-ао;W;20150209;000000;704.6;721;684;711.5;5446490;0
СевСт-ао;W;20150216;000000;710.75;715;674;704.9;4771210;0
СевСт-ао;W;20150223;000000;700;707.3;675.2;682;2937710;0
СевСт-ао;W;20150302;000000;692.6;749.5;685.05;721;5575140;0
СевСт-ао;W;20150309;000000;718;738.95;701.1;708.1;4499180;0
СевСт-ао;W;20150316;000000;708.1;714.3;676.45;683;4111390;0
СевСт-ао;W;20150323;000000;690;695;630.65;642.8;3917270;0
СевСт-ао;W;20150330;000000;646.95;667.7;635.25;641.05;3588000;0
СевСт-ао;W;20150406;000000;642.3;646.5;592;607;3523420;0
СевСт-ао;W;20150413;000000;612;628.75;559.4;563;6248500;0
СевСт-ао;W;20150420;000000;563.6;588.3;539.65;550;6603540;0
СевСт-ао;W;20150427;000000;551.1;579.75;551.1;578.55;4821550;0
СевСт-ао;W;20150504;000000;580;594.9;554;589.8;5096290;0
СевСт-ао;W;20150511;000000;595.1;629;591.7;621.7;5808890;0
СевСт-ао;W;20150518;000000;623.8;626;595.7;617.6;5232680;0
СевСт-ао;W;20150525;000000;617.6;640.7;605.8;608.4;4754680;0
СевСт-ао;W;20150601;000000;621.8;626;596.4;618.1;5020880;0
СевСт-ао;W;20150608;000000;615.5;630.4;587.4;594.2;3645090;0
СевСт-ао;W;20150615;000000;590;604.6;572.4;585.4;3684490;0
СевСт-ао;W;20150622;000000;588;601.6;570;585;3652310;0
СевСт-ао;W;20150629;000000;581.1;597.5;581.1;593.5;2923100;0
СевСт-ао;W;20150706;000000;594.5;617.9;576.6;580;5804120;0
СевСт-ао;W;20150713;000000;580.4;603.8;580.4;592.2;3901440;0
СевСт-ао;W;20150720;000000;593.8;624.9;588.5;623.9;4821960;0
СевСт-ао;W;20150727;000000;622.9;687.5;620.5;687.5;6580340;0
СевСт-ао;W;20150803;000000;688;698.7;673.9;677.1;4392920;0
СевСт-ао;W;20150810;000000;678.1;711.9;673.1;705.1;3938000;0
СевСт-ао;W;20150817;000000;706;729;690;719.1;4503160;0
СевСт-ао;W;20150824;000000;711.5;738.5;686.9;693.3;5348790;0
СевСт-ао;W;20150831;000000;695.9;734.6;695.9;727;5002760;0
СевСт-ао;W;20150907;000000;728.1;763.5;722.5;755.1;2912670;0
СевСт-ао;W;20150914;000000;758;768;717;717;3551770;0
СевСт-ао;W;20150921;000000;720;738.2;689.6;693.1;3753600;0
СевСт-ао;W;20150928;000000;693.6;704;675.1;693.2;3383910;0
СевСт-ао;W;20151005;000000;695.7;698.6;651.1;660;4405760;0
СевСт-ао;W;20151012;000000;660;739.2;643.2;711.7;6687820;0
СевСт-ао;W;20151019;000000;712.1;742.9;701;712;4552180;0
СевСт-ао;W;20151026;000000;712;757.7;702.1;742;5968870;0
СевСт-ао;W;20151102;000000;745;757.6;736;747;3017350;0
СевСт-ао;W;20151109;000000;747.2;754.1;709;719.4;3356400;0
СевСт-ао;W;20151116;000000;716.4;753.1;695.2;737.1;5372460;0
СевСт-ао;W;20151123;000000;739;748.5;702.7;710.6;3241210;0
СевСт-ао;W;20151130;000000;710;718.8;677.6;686.7;3944220;0
СевСт-ао;W;20151207;000000;690;690;640.6;644.9;4161980;0
СевСт-ао;W;20151214;000000;638.2;655.6;605.3;606;6610700;0
СевСт-ао;W;20151221;000000;610;616.6;593.3;600.3;2570840;0
СевСт-ао;W;20151228;000000;602;618.1;598.4;609.5;1490950;0
СевСт-ао;W;20160104;000000;608.1;644;597.4;639.8;2160720;0
СевСт-ао;W;20160111;000000;634.3;635.5;597.7;604;4408350;0
СевСт-ао;W;20160118;000000;600.9;675;588.5;642;7521550;0
СевСт-ао;W;20160125;000000;643;659.7;607.2;621.5;6287630;0
СевСт-ао;W;20160201;000000;622;648.9;619;637;4740430;0
СевСт-ао;W;20160208;000000;634.5;668.8;624.3;658;3634870;0
СевСт-ао;W;20160215;000000;659.9;665;632.7;644;3680580;0
СевСт-ао;W;20160222;000000;644.3;654.4;620.5;635;3570450;0
СевСт-ао;W;20160229;000000;626;635.7;617;629.1;4963270;0
СевСт-ао;W;20160307;000000;632.3;659.5;630.1;652;4468470;0
СевСт-ао;W;20160314;000000;653.7;686.9;645;667.6;8179370;0
СевСт-ао;W;20160321;000000;665;718.7;662.3;713;4560510;0
СевСт-ао;W;20160328;000000;713;737.3;705.9;734.9;3881420;0
СевСт-ао;W;20160404;000000;732;757.6;730.8;731;3158940;0
СевСт-ао;W;20160411;000000;733.1;796.5;731;784.9;4631790;0
СевСт-ао;W;20160418;000000;782.1;820;767.7;817.9;4140040;0
СевСт-ао;W;20160425;000000;819;830.9;727;727;6121390;0
СевСт-ао;W;20160502;000000;729;739.8;705.7;722;3404960;0
СевСт-ао;W;20160509;000000;718.9;719.2;676.2;689;4518140;0
СевСт-ао;W;20160516;000000;692;724.5;677;704.4;5184920;0
СевСт-ао;W;20160523;000000;702.2;711;683.1;706;3130430;0
СевСт-ао;W;20160530;000000;709;713.9;660.1;667.5;3299430;0
СевСт-ао;W;20160606;000000;667.5;703.7;667.5;671.9;2283280;0
СевСт-ао;W;20160613;000000;671.8;674.3;631.7;652.4;3284890;0
СевСт-ао;W;20160620;000000;661;689.7;647.3;679;3210040;0
СевСт-ао;W;20160627;000000;678.9;706.2;647;699.1;3224760;0
СевСт-ао;W;20160704;000000;679.2;703.7;650.1;658.2;3206600;0
СевСт-ао;W;20160711;000000;660;730;659;730;4527810;0
СевСт-ао;W;20160718;000000;728.8;752;720.8;747.5;3402550;0
СевСт-ао;W;20160725;000000;747;794.9;741;793.2;3042230;0
СевСт-ао;W;20160801;000000;791.6;805.1;763;795;3057120;0
СевСт-ао;W;20160808;000000;792.5;816;781;788;2505490;0
СевСт-ао;W;20160815;000000;788;814.9;771.6;802.1;2916520;0
СевСт-ао;W;20160822;000000;803.3;823;783;791;2111680;0
СевСт-ао;W;20160829;000000;784.4;791;752;777;2476610;0
СевСт-ао;W;20160905;000000;782.3;798.9;772.4;781.6;1838430;0
СевСт-ао;W;20160912;000000;772;794.3;719.7;726.4;3455280;0
СевСт-ао;W;20160919;000000;726;786;720.3;782;3503700;0
СевСт-ао;W;20160926;000000;778;796.1;753;753;3343240;0
СевСт-ао;W;20161003;000000;755.6;802.3;751;799;2474260;0
СевСт-ао;W;20161010;000000;799.7;820;794.6;808;2453860;0
СевСт-ао;W;20161017;000000;808;828.9;796.2;827.2;3150250;0
СевСт-ао;W;20161024;000000;826.5;880.3;821.3;866.8;3771080;0
СевСт-ао;W;20161031;000000;863;894.7;838;842.8;3153570;0
СевСт-ао;W;20161107;000000;843;953;842.8;933;5388810;0
СевСт-ао;W;20161114;000000;935;957.3;905.6;914.5;3005270;0
СевСт-ао;W;20161121;000000;918.8;988.5;898.2;983.6;4093370;0
СевСт-ао;W;20161128;000000;983.6;997.5;955;973;2902580;0
СевСт-ао;W;20161205;000000;974;1051.5;962.8;1006;2914560;0
