,Price,lower,pred,upper,prob_of_growth,ticker
2021-11-08,0.10163120322792007,-0.05375642482579595,0.02319200763948378,0.1001404401047635,0.7562806723286299,Полюс
2021-11-15,-0.010862759829701973,-0.057036321640064946,0.020586298307976054,0.09820891825601705,0.7274431312359209,Полюс
2021-11-22,-0.1015286261353926,-0.056682497634069545,0.020879382503424113,0.09844126264091776,0.7291273201531174,Полюс
2021-11-29,-0.015428511043009574,-0.0648188786472163,0.014719455109834936,0.09425778886688618,0.6676331806185072,Полюс
2021-12-06,-0.07387928875532179,-0.08472813192745915,-0.006089526706623889,0.07254907851421136,0.4668949694147002,Полюс
2021-12-13,0.04168276288341177,-0.09825634767007455,-0.01938414303827623,0.05948806159352208,0.33767846646025723,Полюс
2021-12-20,-0.03504542926015208,-0.0982817302048045,-0.021351403435549487,0.055578923333705524,0.32489865212763624,Полюс
2021-12-27,0.005918524212144449,-0.08476012397948636,-0.005871503240417576,0.07301711749865121,0.4606730952465573,Полюс
2022-01-03,-0.05898983724306561,-0.07928360180422571,-0.0005706085611623286,0.07814238468190106,0.5223122387339824,Полюс
2022-01-10,-0.03134388956557044,-0.07563587804875925,0.004209650309453917,0.08405517866766708,0.564845466536946,Полюс
2022-01-17,0.03193897225249387,-0.06743003237125411,0.011039005279275033,0.08950804292980419,0.6337962908266666,Полюс
2022-01-24,-0.04065800162469535,-0.07364945407625956,0.005692348341111695,0.08503415075848295,0.5775407799174797,Полюс
2022-01-31,0.026165375333418117,-0.07537195900198472,0.0035405541398288694,0.08245306728164246,0.5589056534759114,Полюс
2022-02-07,0.013698064942030852,-0.08009330983421108,-0.001072927402996712,0.07794745502821766,0.5173897617117073,Полюс
2022-02-14,0.049615368960885586,-0.07883994959267675,-0.00015504130101726566,0.07852986699064222,0.5194797017594645,Полюс
2022-02-21,-0.17535287730727467,-0.07808674609727259,-6.552259850227393e-05,0.07795570090026804,0.5308289122986104,Полюс
2022-03-21,0.14737139095269436,-0.07135825149209205,0.00928693513522522,0.08993212176254248,0.6079910235176926,Полюс
2022-03-28,0.024590163934426146,-0.08639270529179711,-0.00369618484084981,0.07900033561009749,0.48350023890548577,Полюс
2022-04-04,0.09088000000000007,-0.08491865257752707,-0.0024541910379585353,0.08001027050161,0.4964483095369028,Полюс
2022-04-11,0.019360516280434226,-0.10051524343090429,-0.017481149535565517,0.06555294435977327,0.34671676398315676,Полюс
2022-04-18,-0.03597122302158273,-0.0696577932674373,0.013844433816039656,0.09734666089951662,0.6294007116339816,Полюс
2022-04-25,0.01716417910447765,-0.05870625921987292,0.02363776699179033,0.10598179320345359,0.7312576515943653,Полюс
2022-05-02,-0.010638297872340385,-0.06120924603716206,0.02083255937975712,0.10287436479667629,0.708495889038903,Полюс
2022-05-09,-0.09010011123470518,-0.07145644966161005,0.010753220623043642,0.09296289090769733,0.6240995631644248,Полюс
2022-05-16,-0.022004889975550168,-0.07493520804445239,0.008910045587022939,0.09275529921849826,0.5840193474195703,Полюс
2022-05-23,-0.046666666666666634,-0.08893295723265665,-0.005152654104321977,0.0786276490240127,0.45373797382095293,Полюс
2022-05-30,-0.025786713286713336,-0.08002767829511302,0.0037420526450326814,0.08751178358517837,0.5368695217693281,Полюс
2022-06-06,-0.08550919694930459,-0.08450762776974333,-0.0008079365364730973,0.08289175469679713,0.4945314405442217,Полюс
2022-06-13,0.015551412872841341,-0.08471415634655591,-0.000911799794355561,0.08289055675784479,0.5093998526984503,Полюс
2022-06-20,-0.08878798125694409,-0.0857497609396064,-0.0030406621975065714,0.07966843654459327,0.4901427542866753,Полюс
2022-06-27,-0.10258177384297307,-0.08344584895617682,0.0005075542933520904,0.084460957542881,0.5216207025998681,Полюс
2022-07-04,-0.010396975425330801,-0.08794861867260045,-0.0021222289289959274,0.0837041608146086,0.5045549701292129,Полюс
2022-07-11,-0.00011938872970396197,-0.09931808195244657,-0.015664354722884362,0.06798937250667783,0.3719930846840024,Полюс
2022-07-18,-0.07856716417910448,-0.10465321498634401,-0.020494336935502313,0.06366454111533938,0.3257548573586916,Полюс
2022-07-25,0.1201244006738369,-0.09376282700283027,-0.009244787627665427,0.07527325174749942,0.428945383320114,Полюс
2022-08-01,-0.15999537251272555,-0.09980967058026553,-0.014281657561692956,0.07124635545687961,0.3880873530669657,Полюс
2022-08-08,0.034292797135380804,-0.07059572664060364,0.015298925721794905,0.10119357808419345,0.6484678342448981,Полюс
2022-08-15,0.05059920106524629,-0.09962513162252822,-0.013214721124758608,0.073195689373011,0.39499016540386656,Полюс
2022-08-22,0.03891001267427119,-0.08582247054877107,0.00010503006327427242,0.0860325306753196,0.5155197289209276,Полюс
2022-08-29,0.022142247163596362,-0.08396462917205381,0.0017070634931113746,0.08737875615827657,0.5309332830650102,Полюс
2022-09-05,-0.020349704601062224,-0.07846521578428362,0.007484296883056528,0.09343380955039668,0.5825360382933966,Полюс
2022-09-12,-0.021442495126705707,-0.07071746458920167,0.01505078654482981,0.1008190376788613,0.649533444344413,Полюс
2022-09-19,-0.20742031872509958,-0.0736666842936369,0.011935006522646417,0.09753669733892972,0.6178833798864386,Полюс
2022-09-26,-0.2117499214577443,-0.0734038836300139,0.015884384361804955,0.1051726523536238,0.6449809074864171,Полюс
2022-10-03,0.06815464328417686,-0.13021071474602258,-0.03873167533909465,0.052747364067833286,0.20358173269578522,Полюс
2022-10-10,-0.04496268656716418,-0.1210354506672705,-0.028150544502927772,0.06473436166141497,0.27727452425232935,Полюс
2022-10-17,0.2210392654815394,-0.10706720964352721,-0.01458794126063641,0.0778913271222544,0.3845523724961244,Полюс
2022-10-24,-0.03519718422526197,-0.10955556407398863,-0.014283813972685355,0.08098793612861792,0.3862356615794833,Полюс
2022-10-31,-0.02031340684852001,-0.057822986448574185,0.03732744843543867,0.13247788331945154,0.7803134478203608,Полюс
2022-11-07,0.13964116452268116,-0.09748856971297204,-0.00229858419176454,0.09289140132944296,0.48250954172227045,Полюс
2022-11-14,-0.023466508242982353,-0.10883732014323173,-0.012620024174522263,0.0835972717941872,0.39856151518827604,Полюс
2022-11-21,0.06585551330798478,-0.0744777955631088,0.0215987722809261,0.117675340124961,0.6702542755061551,Полюс
2022-11-28,0.07084760273972601,-0.09766855853811678,-0.0016200220344734922,0.09442851446916979,0.48681411663468444,Полюс
2022-12-05,-0.011193284029582196,-0.09155059215606473,0.004662428153114005,0.10087544846229274,0.5378341424615625,Полюс
2022-12-12,0.014149989892864312,-0.08228750015181732,0.013801419120483997,0.10989033839278531,0.6108415386120793,Полюс
2022-12-19,0.039598697760946155,-0.09566758536470954,0.00027901764623243334,0.09622562065717441,0.5022738293763904,Полюс
2022-12-26,-0.016808333865916736,-0.09548619006598094,0.00041407638470903176,0.096314342835399,0.503376086941156,Полюс
2023-01-02,0.027691107644305823,-0.08654763750665037,0.009230814149264644,0.10500926580517966,0.5749124137202333,Полюс
2023-01-09,0.02061986084756473,-0.09654810210232238,-0.0008891927719358794,0.09476971655845064,0.4927321721659007,Полюс
2023-01-16,0.013200297471492206,-0.09145894335083264,0.004088281286455636,0.09963550592374391,0.5334173510681234,Полюс
2023-01-23,0.07260382898036588,-0.09011590678425015,0.005297940427414674,0.1007117876390795,0.5433308512224635,Полюс
2023-01-30,0.054744525547445244,-0.09521625137356102,0.0003237820886412006,0.09586381555084342,0.5026498567363702,Полюс
2023-02-06,-0.013462370242214527,-0.08565343660650611,0.009913896396154143,0.1054812293988144,0.5805580683739273,Полюс
2023-02-13,-0.050035622294075766,-0.08331588230956913,0.012148563408869226,0.10761300912730759,0.5984820609436292,Полюс
2023-02-20,0.013961001499942283,-0.09254253799559616,0.0030037325661158346,0.09855000312782781,0.5245658018661218,Полюс
2023-02-27,0.019116977696859383,-0.1016847203171427,-0.006267069280875992,0.08915058175539071,0.44878516774975274,Полюс
2023-03-06,0.0022331397945511977,-0.09221175861807894,0.0031110932285437084,0.09843394507516635,0.5255022237881345,Полюс
2023-03-13,0.04857397504456329,-0.08869973231736226,0.006487737003474301,0.10167520632431086,0.5531350954037837,Полюс
2023-03-20,0.006693582660433517,-0.09444807168722297,0.0007067079692515011,0.09586148762572597,0.5058070050078649,Полюс
2023-03-27,-0.0035356200527704162,-0.08639404277461123,0.008628015378162029,0.10365007353093529,0.5706247636899686,Полюс
2023-04-03,0.016787586718212122,-0.09031149423804746,0.004583680747358413,0.0994788557327643,0.5377120409109525,Полюс
2023-04-10,0.024479166666666607,-0.09397761119449213,0.000796850628693628,0.09557131245187939,0.5065739151394708,Полюс
2023-04-17,0.05566853075749867,-0.09107200633068276,0.0036034761998549685,0.0982789587303927,0.5297330615254782,Полюс
2023-04-24,0.002070792198410887,-0.09079823236811366,0.003893540818629435,0.09858531400537252,0.5321159474737674,Полюс
2023-05-01,0.006728181468665939,-0.08392916021580754,0.010637747670656478,0.1052046555571205,0.5872492286353341,Полюс
2023-05-08,-0.001909490166125627,-0.0911278494125633,0.0033042063015534568,0.0977362620156702,0.5273379249622239,Полюс
2023-05-15,-0.02668834895733685,-0.09123354751998876,0.0030711102862972274,0.0973757680925832,0.5254463572603796,Полюс
2023-05-22,0.002604422604422618,-0.09013583861548782,0.004087259434552492,0.0983103574845928,0.5338773960017311,Полюс
2023-05-29,0.0341616428956526,-0.09488408812435335,-0.0007895701415752574,0.09330494784120284,0.49343907650805896,Полюс
2023-06-05,-0.02246445497630334,-0.09273019193721632,0.0013059397230827537,0.09534207138338183,0.5108575767738268,Полюс
2023-06-12,0.034713468437894024,-0.0846064395294399,0.009336341378472862,0.10327912228638562,0.5772204016859749,Полюс
2023-06-19,0.01635273170274565,-0.095146687764871,-0.0013013076905783595,0.09254407238371427,0.4891589388500199,Полюс
2023-06-26,-0.0038264718085841976,-0.08779996116188286,0.005943321731516177,0.09968660462491523,0.5494459510890448,Полюс
2023-07-03,-0.008469085523880038,-0.08729068602357616,0.0063239295260780065,0.09993854507573217,0.5526664609275472,Полюс
2023-07-10,0.010315052508751421,-0.09071508407247669,0.0027855624002733597,0.09628620887302342,0.5232814326687751,Полюс
2023-07-17,0.0668021805414396,-0.09246107718550022,0.0009172896335052452,0.09429565645251071,0.507680536144987,Полюс
2023-07-24,0.012038801316473169,-0.09243860285561896,0.0010535864836139553,0.09454577582284686,0.5088108479533456,Полюс
2023-07-31,-0.0053487376979033385,-0.0814355185776591,0.011944590958620762,0.10532470049490061,0.598979348660791,Полюс
2023-08-07,0.004775220477521991,-0.08737018391128391,0.005897025533790606,0.09916423497886513,0.5493119013788347,Полюс
2023-08-14,-0.007706799109436502,-0.09187474216354388,0.001267101813013892,0.09440894578957168,0.5106358788266548,Полюс
2023-08-21,-0.011477390403866083,-0.08920987493552049,0.003813022836565489,0.09683592060865145,0.5320162686562742,Полюс
2023-08-28,0.019118288956787355,-0.08986940960453596,0.003043368710549225,0.0959561470256344,0.5255940515181682,Полюс
2019-07-15,0.002862254025044697,-0.07288015497933406,0.0016102770628839175,0.07610070910510189,0.5359335190361942,Роснефть
2019-07-22,0.007254132477107822,-0.07282902663697668,0.0015834181139744393,0.07599586286492557,0.5356991566242729,Роснефть
2019-07-29,-0.02774498229043687,-0.07291869292906497,0.0014245242062984943,0.07576774134166195,0.5341170375230518,Роснефть
2019-08-05,-0.01736490588949602,-0.07180106056220402,0.002510770606689748,0.07682260177558352,0.5453323122400402,Роснефть
2019-08-12,0.0003707365299059351,-0.0710666528458171,0.0031858400478486626,0.07743833294151443,0.5523135539381436,Роснефть
2019-08-19,0.002100061766522554,-0.07096057266909173,0.003221256878918591,0.07740308642692892,0.5527154472551703,Роснефть
2019-08-26,0.003328402366863825,-0.07091831598601415,0.0031851619510239217,0.07728863988806199,0.5523872072555439,Роснефть
2019-09-02,0.03919400417741725,-0.07094297999082957,0.0030866540055821115,0.0771162880019938,0.5514137598046585,Роснефть
2019-09-09,-0.03038543390872539,-0.07224326945935428,0.0017794364566345005,0.07580214237262328,0.5378833576955343,Роснефть
2019-09-16,0.044506767467382025,-0.07109563968691053,0.002908728603666029,0.0769130968942426,0.549577031494483,Роснефть
2019-09-23,-0.013541909876255032,-0.07274149902907147,0.0012768432392274184,0.0752951855075263,0.5326476322699122,Роснефть
2019-09-30,-0.017751479289940808,-0.07206472414924538,0.0018917491210066837,0.07584822239125875,0.5390637751114568,Роснефть
2019-10-07,-0.00807228915662661,-0.07125286596535743,0.002650040893304802,0.07655294775196703,0.5469592349918712,Роснефть
2019-10-14,0.008137981294789265,-0.07082770980484748,0.0030063692614462068,0.0768404483277399,0.5507068546002947,Роснефть
2019-10-21,0.015301204819277103,-0.07104937209854528,0.0027136158941840896,0.07647660388691346,0.5476965629793112,Роснефть
2019-10-28,0.030971876112495522,-0.07148503766021089,0.0022130935256449527,0.0759112247115008,0.5425161323451747,Роснефть
2019-11-04,0.045695211786372036,-0.0726284639742369,0.0010443583728711103,0.07471718071997911,0.5303479788227945,Роснефть
2019-11-11,0.008255365987892116,-0.07433682374886595,-0.0006415992498100087,0.07305362524924593,0.5127616022928415,Роснефть
2019-11-18,-0.01091703056768556,-0.07446249300633696,-0.000831658124549506,0.07279917675723795,0.5108078882480928,Роснефть
2019-11-25,-0.026490066225165587,-0.07384339303014215,-0.0003950956157513486,0.07305320179863944,0.5153902694342545,Роснефть
2019-12-02,0.01133786848072571,-0.07260226423251392,0.0008431957488056806,0.07428865573012527,0.5282604679156748,Роснефть
2019-12-09,0.011434977578475447,-0.07286255475408071,0.0005980444252440815,0.07405864360456887,0.5258544365189568,Роснефть
2019-12-16,0.0014409221902016434,-0.07314451490329349,0.0002509995509123214,0.07364651400511812,0.5222563763964475,Роснефть
2019-12-23,0.003873824017708971,-0.07303373602756691,0.000291022850454212,0.07361578172847533,0.5227192336836247,Роснефть
2019-12-30,0.0074972436604188175,-0.07299419825184375,0.0002569933746588251,0.07350818500116141,0.5224215103318035,Роснефть
2020-01-06,0.03633180126942448,-0.07310379482836316,8.215697601355243e-05,0.07326810878039025,0.5205939721812547,Роснефть
2020-01-13,0.02460401267159451,-0.07436087622882256,-0.0011787678817815443,0.07200334046525947,0.5073613405500431,Роснефть
2020-01-20,-0.02298258270637943,-0.07514748017292534,-0.0020021082731874113,0.07114326362655053,0.4987390286615282,Роснефть
2020-01-27,0.01371308016877637,-0.07417400922776438,-0.0010738638031924917,0.07202628162137939,0.5085266752342987,Роснефть
2020-02-03,-0.035171696149843834,-0.07440350235164804,-0.0013558835035325993,0.07169173534458285,0.5056436525790678,Роснефть
2020-02-10,-0.006686798964624763,-0.07284836106654162,0.00017711144745343257,0.07320258396144848,0.5218041821903902,Роснефть
2020-02-17,0.002714440825190012,-0.07239085848171102,0.0005671977319657946,0.07352525394564262,0.5259563262502889,Роснефть
2020-02-24,-0.1263670817541961,-0.07231619507919357,0.0005729657735470866,0.07346212662628773,0.5260548562637072,Роснефть
2020-03-02,-0.02590480912245907,-0.0679014842330474,0.005721661844565816,0.07934480792217902,0.5792421008044975,Роснефть
2020-03-09,-0.3224328795012088,-0.06700132945907983,0.006597479274484695,0.08019628800804923,0.5882303439767217,Роснефть
2020-03-16,0.08075117370892015,-0.07820936318617218,0.0008156928214303435,0.07984074882903287,0.5080703126694855,Роснефть
2020-03-23,0.0523023457862728,-0.07829037015104458,0.0009662957343303325,0.08022296161970525,0.5095321548933036,Роснефть
2020-03-30,0.13936591809775423,-0.06864072657042337,0.010066046093332724,0.08877281875708883,0.6162958939713532,Роснефть
2020-04-06,-0.0028985507246376274,-0.06959459512611954,0.009858124536677832,0.08931084419947521,0.612270597033641,Роснефть
2020-04-13,-0.08750000000000002,-0.07040606595747843,0.008937243358414426,0.08828055267430727,0.6037170557173854,Роснефть
2020-04-20,0.03217585218222374,-0.0680021679707849,0.011679223386597992,0.09136061474398088,0.6287530767469307,Роснефть
2020-04-27,0.03595679012345676,-0.06882196607435924,0.010805737361154921,0.09043344079666908,0.620732912116364,Роснефть
2020-05-04,0.036794279755697934,-0.07014247233412317,0.009437254780742716,0.0890169818956086,0.6079667217242372,Роснефть
2020-05-11,0.0058908045977010826,-0.07295645616621735,0.0076150201711433895,0.08818649650850413,0.59036344261048,Роснефть
2020-05-18,0.041279817168975885,-0.07202048952221846,0.007460513400353676,0.08694151632292582,0.5893944234791693,Роснефть
2020-05-25,0.032098765432098775,-0.07362696683278155,0.005814979658599581,0.0852569261499807,0.5736983481083204,Роснефть
2020-06-01,0.06844763423710787,-0.07505948543603358,0.004337649182527471,0.08373478380108854,0.5595375800878613,Роснефть
2020-06-08,-0.06431148152755306,-0.07839087787081386,0.0018226757702258347,0.08203622941126554,0.5338838480360243,Роснефть
2020-06-15,0.00013294336612590385,-0.0759527012640656,0.003675262468135722,0.08330322620033705,0.5528857656687202,Роснефть
2020-06-22,-0.02419247640568911,-0.07546078312888405,0.0040940900931365695,0.0836489633151572,0.556988143699758,Роснефть
2020-06-29,-0.004631521591063836,-0.0744048621182574,0.0051175141901853936,0.0846398904986282,0.5667720544594068,Роснефть
2020-07-06,-0.003695086902969824,-0.07402908058379537,0.00535029640858852,0.0847296734009724,0.5687733788922895,Роснефть
2020-07-13,-0.01140109890109886,-0.07371585397958419,0.005658011600333461,0.08503187718025113,0.5720573345432922,Роснефть
2020-07-20,-0.0002778935667639981,-0.07319311374756246,0.006126949411427567,0.08544701257041759,0.5765371555954385,Роснефть
2020-07-27,-0.007922168172341926,-0.07305623978470967,0.0061929414884213645,0.0854421227615524,0.5772060659176939,Роснефть
2020-08-03,0.028719529279910283,-0.07281550317007135,0.0063671116237093255,0.08554972641749001,0.5786083256052765,Роснефть
2020-08-10,0.0566525943075038,-0.0741517155266964,0.004973956893913894,0.08409962931452418,0.5649452792902164,Роснефть
2020-08-17,-0.013274906560123645,-0.07616906492212643,0.0030086030948104723,0.08218627111174738,0.5465656717344104,Роснефть
2020-08-24,-0.005616509926854807,-0.07740122580282108,0.002028508103199098,0.08145824200921928,0.5358162421088762,Роснефть
2020-08-31,-0.021410744778668,-0.07556618340198283,0.0034378547325622,0.08244189286710722,0.5505082214552508,Роснефть
2020-09-07,-0.006577181208053617,-0.07728691955513185,0.0012825895629184644,0.07985209868096878,0.5259878072605105,Роснефть
2020-09-14,0.01743007701661936,-0.07405069980893297,0.004895239482000761,0.08384117877293448,0.5647257389879325,Роснефть
2020-09-21,0.013014608233731684,-0.0745806716975519,0.004294717141112886,0.08317010597977768,0.5590596072833488,Роснефть
2020-09-28,-0.002490823282642829,-0.07512659426110806,0.0036845540686509647,0.08249570239840999,0.5531907588491772,Роснефть
2020-10-05,0.016033644368510958,-0.07523281877879104,0.0034842481580143144,0.08220131509481968,0.5510210491707379,Роснефть
2020-10-12,-0.0093131548311991,-0.0755173895065202,0.003156910954842067,0.08183121141620434,0.5481059299962048,Роснефть
2020-10-19,-0.008095051573312362,-0.07515390887759646,0.0034631481055035548,0.08208020508860356,0.551083163012094,Роснефть
2020-10-26,-0.07911017506910623,-0.07528102956585743,0.00309656245162702,0.08147415446911148,0.5465494587347859,Роснефть
2020-11-02,0.09305317324185247,-0.07478356250526286,0.004001289815700261,0.08278614213666338,0.5545642163155576,Роснефть
2020-11-09,0.09676997515365504,-0.07556657766323063,0.0034574716785588768,0.08248152102034839,0.5506557465618127,Роснефть
2020-11-16,0.10838201979253603,-0.08053081583641872,-0.0012047170447181735,0.07812138174698238,0.5053180730696419,Роснефть
2020-11-23,-0.0077452667814114085,-0.0840154830096509,-0.004265895395891472,0.07548369221786794,0.47586512978724305,Роснефть
2020-11-30,-0.03555941023417164,-0.08568054482996747,-0.00600065934722811,0.07367922613551124,0.45884640905463997,Роснефть
2020-12-07,0.005508093525179891,-0.08436355315277398,-0.004716063763977868,0.07493142562481823,0.4711704989130821,Роснефть
2020-12-14,-0.014756847400782647,-0.08365613893496153,-0.004180626970804222,0.07529488499335309,0.4754540764219085,Роснефть
2020-12-21,-0.009985249063882873,-0.08319564251426413,-0.0036011813607206887,0.07599327979282276,0.4816325608447814,Роснефть
2020-12-28,-0.0026361031518623568,-0.08204207055048475,-0.002584882397375674,0.07687230575573341,0.49200453768378377,Роснефть
2021-01-04,0.09905768788784175,-0.08136656266336974,-0.0020937211917127774,0.07717912027994418,0.4971332872120387,Роснефть
2021-01-11,0.07109995817649528,-0.08440190334236458,-0.004671491279030042,0.07505892078430451,0.47221644126046824,Роснефть
2021-01-18,-0.035044904334244564,-0.08758024848460924,-0.007577293135977693,0.07242566221265387,0.444449727390041,Роснефть
2021-01-25,-0.04299443601416286,-0.08837377626570371,-0.008507063544252949,0.07135964917719782,0.43523535691740217,Роснефть
2021-02-01,0.04429175475687108,-0.08720629892954299,-0.007719439051051083,0.07176742082744081,0.4420773492617871,Роснефть
2021-02-08,0.031177244660390846,-0.08623023256231414,-0.006390687996459355,0.07344885656939544,0.4550026086196044,Роснефть
2021-02-15,0.007460488858348713,-0.08728963365722792,-0.007416320447459497,0.07245699276230894,0.4460998801345347,Роснефть
2021-02-22,0.019877228880444298,-0.08776932284522448,-0.00795889899871986,0.07185152484778476,0.44089167698721654,Роснефть
2021-03-01,0.07194038406420167,-0.08706591553821345,-0.008102404221526888,0.07086110709515968,0.4372880995378566,Роснефть
2021-03-08,0.020053475935828846,-0.08903849024548102,-0.00906926998592392,0.07089995027363319,0.4309238034723193,Роснефть
2021-03-15,-0.020882481432940248,-0.09000855868597774,-0.010121048117298819,0.0697664624513801,0.42082593618302,Роснефть
2021-03-22,0.03908620381938266,-0.09034127282695505,-0.010589237977166125,0.06916279687262279,0.4164486060971758,Роснефть
2021-03-29,-0.02670903469598085,-0.08890769360179243,-0.008735333891166128,0.07143702581946018,0.43497987560032647,Роснефть
2021-04-05,-0.05056031059737043,-0.08882173878218097,-0.009147854871072865,0.07052602904003524,0.4303782456510272,Роснефть
2021-04-12,0.031691449814126305,-0.08870062385561639,-0.008892924531115615,0.07091477479338515,0.43237452435795615,Роснефть
2021-04-19,-0.029817133591568235,-0.08733104502956635,-0.007492781913904431,0.07234548120175749,0.44641317496001975,Роснефть
2021-04-26,-0.024698235840297067,-0.08732751338087583,-0.007532961641495599,0.07226159009788463,0.44585088481233215,Роснефть
2021-05-03,0.020944402132520912,-0.0858853277259247,-0.0061494244951639,0.07358647873559691,0.459403004388313,Роснефть
2021-05-10,0.017624020887728298,-0.08548267934269524,-0.005783012397444461,0.07391665454780633,0.4628792353516974,Роснефть
2021-05-17,-0.03683680014661417,-0.08591091353381455,-0.006255708919689811,0.07339949569443494,0.4583513910215988,Роснефть
2021-05-24,-0.00418609076205867,-0.07825369769499002,0.001990270996301198,0.08223423968759241,0.5193859436445564,Роснефть
2021-05-31,0.06324639342696092,-0.07819769308052478,0.001979811786018642,0.08215731665256205,0.519300120115923,Роснефть
2021-06-07,-0.0377392398238835,-0.08512222307927352,-0.005443809169280421,0.07423460474071268,0.46647535699704046,Роснефть
2021-06-14,0.010365113455971464,-0.08547916434538905,-0.005824368359651336,0.07383042762608638,0.46261804307230636,Роснефть
2021-06-21,0.043807763401109145,-0.08464769184202017,-0.005050444961913855,0.07454680191819246,0.47021799062877795,Роснефть
2021-06-28,0.004072959093323725,-0.08254742537849692,-0.0027081514111793777,0.07713112255613817,0.4924837644280882,Роснефть
2021-07-05,0.019135802469135932,-0.08613855846349448,-0.006507194098708208,0.07312417026607808,0.4559124523582858,Роснефть
2021-07-12,-0.024919961927835854,-0.08128794857994165,-0.001819496901458564,0.07764895477702452,0.5019298925570848,Роснефть
2021-07-19,-0.02591179341556482,-0.08560036042970118,-0.00612953644990703,0.07334128752988711,0.4599125722680541,Роснефть
2021-07-26,-0.00792566274938511,-0.0842694220686427,-0.004841815833651655,0.07458579040133938,0.47230139515617986,Роснефть
2021-08-02,0.0007346189164370021,-0.08410446124749134,-0.0037238001307874974,0.07665686098591636,0.48067139797889996,Роснефть
2021-08-09,0.02505046797577526,-0.07784209284749209,0.0020214029163096274,0.08188489868011135,0.519782657285769,Роснефть
2021-08-16,-0.0439530928296481,-0.08331590470666529,-0.004056833629398599,0.0752022374478681,0.4802314568344133,Роснефть
2021-08-23,0.007116104868913675,-0.08278803980151346,-0.0035330253776062206,0.07572198904630102,0.48522122233812426,Роснефть
2021-08-30,0.03272592041651179,-0.08187428240482894,-0.0026692259860122127,0.07653583043280451,0.4937831627871063,Роснефть
2021-09-06,-0.021786100108030282,-0.08239743271352651,-0.003216459184727407,0.0759645143440717,0.48852653407483543,Роснефть
2021-09-13,0.043806368488864544,-0.08222976105785143,-0.0030453701575523778,0.07613902074274667,0.4897780450191503,Роснефть
2021-09-20,0.08270146358666897,-0.08261279328432157,-0.0034676603277835217,0.07567747262875453,0.48618652998763695,Роснефть
2021-09-27,0.007247557003257299,-0.08447747653273652,-0.005071045711907772,0.07433538510892099,0.4708101903386488,Роснефть
2021-10-04,0.020292667151750265,-0.07762422681548313,0.002212880796346324,0.08204998840817578,0.5216619628751737,Роснефть
2021-10-11,0.022900158478605492,-0.08554409233944942,-0.006239662303096227,0.07306476773325697,0.4597779319806811,Роснефть
2021-10-18,-0.016964908203578988,-0.0860649402056873,-0.006805436934504281,0.07245406633667874,0.45413617389822525,Роснефть
2021-10-25,0.0025216706067769934,-0.0854752048725043,-0.00631833347156067,0.07283853792938295,0.4588056526161768,Роснефть
2021-11-01,-0.01548498663732123,-0.08523117138399681,-0.006094629534813321,0.07304191231437017,0.4610402978847534,Роснефть
2021-11-08,-0.011257485029940062,-0.08232833646827196,-0.003581776089485143,0.07516478428930169,0.4856483789025447,Роснефть
2021-11-15,-0.04635012919896653,-0.0839822251445837,-0.004987440391407562,0.07400734436176859,0.47181379001964807,Роснефть
2021-11-22,-0.05986452159187139,-0.08302910322540197,-0.004016055135633374,0.07499699295413523,0.48120659525078824,Роснефть
2021-11-29,0.03854814014230379,-0.0813730712947287,-0.0022994709422380216,0.07677412941025266,0.4979334222309424,Роснефть
2021-12-06,-0.007718324516520547,-0.08012150878923598,-0.0010456888719174934,0.07803013104540098,0.5104944569629527,Роснефть
2021-12-13,0.0019227407795840978,-0.08084970936971238,-0.0018438343173652018,0.07716204073498197,0.5026409857861661,Роснефть
2021-12-20,-0.0020062805303560083,-0.08037436047585335,-0.0014255379104188576,0.07752328465501564,0.5067291607240932,Роснефть
2021-12-27,0.047111266497683824,-0.0801610669600835,-0.0012793703300145068,0.0776023263000545,0.5082021380658464,Роснефть
2022-01-03,0.004340567612687751,-0.08048443028231267,-0.001571344469193142,0.07734174134392638,0.5055003402514979,Роснефть
2022-01-10,0.006482712765957466,-0.08127946736715316,-0.0024295581241877886,0.0764203511187776,0.49701906510214455,Роснефть
2022-01-17,-0.06721717588769616,-0.08113882117746359,-0.0023527022296451097,0.07643341671817337,0.4978199152401008,Роснефть
2022-01-24,0.003009915014164477,-0.0768489648607545,0.002455905032604686,0.08176077492596388,0.5422788200196383,Роснефть
2022-01-31,0.009708737864077666,-0.07621682615795404,0.002664374437847,0.08154557503364805,0.5416863828213543,Роснефть
2022-02-07,-0.043006993006993066,-0.07873948999581412,2.5390567445542946e-05,0.07879027113070522,0.5212198181124903,Роснефть
2022-02-14,-0.05096821337230539,-0.0783791291748274,0.0003976047932438623,0.0791743387613151,0.524731595923577,Роснефть
2022-02-21,-0.40721847930702604,-0.07688598293774163,0.0019225968811442387,0.0807311767000301,0.5396392674858186,Роснефть
2022-03-21,0.1855820750121775,-0.08254734540600908,0.0024720520659215948,0.08749144953785226,0.5416629017030714,Роснефть
2022-03-28,0.23253903040262935,-0.07984182495603795,0.0060512547194825,0.09194433439500294,0.5732454869993099,Роснефть
2022-04-04,-0.10433333333333328,-0.08413094657915138,0.0034065244164323064,0.09094399541201598,0.5485272417802391,Роснефть
2022-04-11,-0.031137575983128718,-0.0797983318089341,0.008063826757482462,0.09592598532389902,0.5889435037619071,Роснефть
